date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:41:04	17162/17162	---M--	200	added ('OK')	image/png	etag:%22430a-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-7.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-7.png	(from https://themesflat.co/html/tecko/software-company.html)
09:41:05	43992/43992	---M--	200	added ('OK')	image/jpeg	etag:%22abd8-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/banner-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/banner-1.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:05	38742/38742	---M--	200	added ('OK')	image/svg+xml	etag:%229756-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-box-st-4-1.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-box-st-4-1.svg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:05	16961/16961	---M--	200	added ('OK')	image/svg+xml	etag:%224241-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-box-st-4-2.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-box-st-4-2.svg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:05	25596/25596	---M--	200	added ('OK')	image/svg+xml	etag:%2263fc-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-box-st-4-3.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-box-st-4-3.svg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:06	40963/40963	---M--	200	added ('OK')	image/jpeg	etag:%22a003-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/about-us-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/about-us-1.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:06	39547/39547	---M--	200	added ('OK')	image/jpeg	etag:%229a7b-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/banner-wrok-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/banner-wrok-1.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:06	121069/121069	---M--	200	added ('OK')	image/jpeg	etag:%221d8ed-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/banner-wrok-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/banner-wrok-2.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:06	59329/59329	---M--	200	added ('OK')	image/jpeg	etag:%22e7c1-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/banner-wrok-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/banner-wrok-3.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:07	93012/93012	---M--	200	added ('OK')	image/jpeg	etag:%2216b54-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/banner-wrok-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/banner-wrok-4.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:07	85174/85174	---M--	200	added ('OK')	image/jpeg	etag:%2214cb6-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/banner-wrok-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/banner-wrok-5.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:07	7525/7525	---M--	200	added ('OK')	image/png	etag:%221d65-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-20.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-20.png	(from https://themesflat.co/html/tecko/software-company.html)
09:41:07	19986/19986	---M--	200	added ('OK')	image/jpeg	etag:%224e12-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-1.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:08	22051/22051	---M--	200	added ('OK')	image/jpeg	etag:%225623-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-2.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:08	21155/21155	---M--	200	added ('OK')	image/jpeg	etag:%2252a3-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-3.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:08	51199/51199	---M--	200	added ('OK')	image/jpeg	etag:%22c7ff-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-4.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:09	29361/29361	---M--	200	added ('OK')	image/jpeg	etag:%2272b1-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-5.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:09	78121/78121	---M--	200	added ('OK')	image/jpeg	etag:%2213129-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-1.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:09	66615/66615	---M--	200	added ('OK')	image/jpeg	etag:%2210437-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-2.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:09	72201/72201	---M--	200	added ('OK')	image/jpeg	etag:%2211a09-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-3.jpg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:09	1867/1867	---M--	200	added ('OK')	image/svg+xml	etag:%2274b-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/logo-home-3.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/logo-home-3.svg	(from https://themesflat.co/html/tecko/software-company.html)
09:41:10	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2001:41:13%20GMT	https://themesflat.co/html/tecko/images/item/s-company.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/s-company.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:10	7572/7572	---M--	200	added ('OK')	image/jpeg	etag:%221d94-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-8.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-8.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:10	8929/8929	---M--	200	added ('OK')	image/jpeg	etag:%2222e1-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-9.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-9.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:10	9327/9327	---M--	200	added ('OK')	image/jpeg	etag:%22246f-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-10.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-10.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:11	7737/7737	---M--	200	added ('OK')	image/jpeg	etag:%221e39-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-11.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-11.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:11	44858/44858	---M--	200	added ('OK')	image/jpeg	etag:%22af3a-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/services-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/services-1.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:11	25014/25014	---M--	200	added ('OK')	image/jpeg	etag:%2261b6-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/services-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/services-2.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:12	39478/39478	---M--	200	added ('OK')	image/jpeg	etag:%229a36-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/services-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/services-3.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:13	33148/33148	---M--	200	added ('OK')	image/jpeg	etag:%22817c-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/services-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/services-4.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:13	8762/8762	---M--	200	added ('OK')	image/png	etag:%22223a-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/item-quote.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/item-quote.png	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:13	381/381	---M--	200	added ('OK')	image/svg+xml	etag:%2217d-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/plane.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/plane.svg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:13	6054/6054	---M--	200	added ('OK')	image/png	etag:%2217a6-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/why-1.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/why-1.png	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:13	18296/18296	---M--	200	added ('OK')	image/png	etag:%224778-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/why-2.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/why-2.png	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:14	22277/22277	---M--	200	added ('OK')	image/png	etag:%225705-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/why-3.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/why-3.png	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:14	26966/26966	---M--	200	added ('OK')	image/jpeg	etag:%226956-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-8.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-8.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:14	38409/38409	---M--	200	added ('OK')	image/jpeg	etag:%229609-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-7.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-7.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:14	12496/12496	---M--	200	added ('OK')	image/jpeg	etag:%2230d0-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-5.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:14	16190/16190	---M--	200	added ('OK')	image/jpeg	etag:%223f3e-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-9.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-9.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:15	19320/19320	---M--	200	added ('OK')	image/jpeg	etag:%224b78-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-4.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:15	32684/32684	---M--	200	added ('OK')	image/jpeg	etag:%227fac-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-9.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-9.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:15	20288/20288	---M--	200	added ('OK')	image/jpeg	etag:%224f40-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-13.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-13.jpg	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:15	1188/1188	---M--	200	added ('OK')	image/png	etag:%224a4-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/logo-home-4.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/logo-home-4.png	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:16	166834/166834	---M--	200	added ('OK')	application/javascript	etag:%2228bb2-62f944ca7e200%22	https://themesflat.co/html/tecko/js/bootstrap-select.min.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/bootstrap-select.min.js	(from https://themesflat.co/html/tecko/it-solution.html)
09:41:16	77674/77674	---M--	200	added ('OK')	image/png	etag:%2212f6a-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/phone-1.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/phone-1.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:17	6294/6294	---M--	200	added ('OK')	image/png	etag:%221896-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/cash-item.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/cash-item.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:17	2162/2162	---M--	200	added ('OK')	image/png	etag:%22872-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/chart-item-1.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/chart-item-1.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:18	7756/7756	---M--	200	added ('OK')	image/png	etag:%221e4c-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/food-item.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/food-item.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:18	1847/1847	---M--	200	added ('OK')	image/png	etag:%22737-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/chart-item-2.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/chart-item-2.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:18	50064/50064	---M--	200	added ('OK')	image/png	etag:%22c390-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/phone-4.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/phone-4.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:18	1773/1773	---M--	200	added ('OK')	image/png	etag:%226ed-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/get-app-item.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/get-app-item.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:18	3273/3273	---M--	200	added ('OK')	image/jpeg	etag:%22cc9-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/app-store.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/app-store.jpg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:19	4443/4443	---M--	200	added ('OK')	image/jpeg	etag:%22115b-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/ch-palay.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/ch-palay.jpg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:19	15514/15514	---M--	200	added ('OK')	image/png	etag:%223c9a-62f944c895d80%22	https://themesflat.co/html/tecko/images/backgroup/bg-dowload.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/backgroup/bg-dowload.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:19	45374/45374	---M--	200	added ('OK')	image/png	etag:%22b13e-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/phone-2.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/phone-2.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:20	26068/26068	---M--	200	added ('OK')	image/png	etag:%2265d4-62f944c895d80%22	https://themesflat.co/html/tecko/images/backgroup/bg-dowload-2.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/backgroup/bg-dowload-2.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:20	3493/3493	---M--	200	added ('OK')	image/png	etag:%22da5-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/Logo-1.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/Logo-1.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:21	7050/7050	---M--	200	added ('OK')	image/png	etag:%221b8a-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/Logo-2.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/Logo-2.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:21	4741/4741	---M--	200	added ('OK')	image/png	etag:%221285-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/Logo-3.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/Logo-3.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:21	5303/5303	---M--	200	added ('OK')	image/png	etag:%2214b7-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/Logo-4.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/Logo-4.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:21	5352/5352	---M--	200	added ('OK')	image/png	etag:%2214e8-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/Logo-5.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/Logo-5.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:22	4497/4497	---M--	200	added ('OK')	image/png	etag:%221191-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/Logo-6.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/Logo-6.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:22	617/617	---M--	200	added ('OK')	image/png	etag:%22269-62f944c895d80%22	https://themesflat.co/html/tecko/images/backgroup/bg-intergration-1.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/backgroup/bg-intergration-1.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:22	2016/2016	---M--	200	added ('OK')	image/png	etag:%227e0-62f944c895d80%22	https://themesflat.co/html/tecko/images/backgroup/bg-intergration-2.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/backgroup/bg-intergration-2.png	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:22	969/969	---M--	200	added ('OK')	image/svg+xml	etag:%223c9-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-box-st-5-1.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-box-st-5-1.svg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:23	1735/1735	---M--	200	added ('OK')	image/svg+xml	etag:%226c7-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-box-st-5-2.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-box-st-5-2.svg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:23	14689/14689	---M--	200	added ('OK')	image/jpeg	etag:%223961-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/section-work.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/section-work.jpg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:24	221/221	---M--	200	added ('OK')	image/svg+xml	etag:%22dd-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-check.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-check.svg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:24	6506/6506	---M--	200	added ('OK')	image/jpeg	etag:%22196a-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-22.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-22.jpg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:24	6789/6789	---M--	200	added ('OK')	image/jpeg	etag:%221a85-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-23.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-23.jpg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:25	8321/8321	---M--	200	added ('OK')	image/jpeg	etag:%222081-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-24.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-24.jpg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:26	4951/4951	---M--	200	added ('OK')	image/svg+xml	etag:%221357-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/logo-home-5.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/logo-home-5.svg	(from https://themesflat.co/html/tecko/application-landing.html)
09:41:26	778/778	---M--	200	added ('OK')	image/png	etag:%2230a-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/logo-home6.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/logo-home6.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:27	98407/98407	---M--	200	added ('OK')	image/png	etag:%2218067-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/item-1.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/item-1.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:27	35341/35341	---M--	200	added ('OK')	image/png	etag:%228a0d-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/section-service.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/section-service.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:27	9085/9085	---M--	200	added ('OK')	image/png	etag:%22237d-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/section-indicator.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/section-indicator.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:28	2988/2988	---M--	200	added ('OK')	image/png	etag:%22bac-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/brand-12.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/brand-12.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:28	4187/4187	---M--	200	added ('OK')	image/png	etag:%22105b-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/brand-13.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/brand-13.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:28	3389/3389	---M--	200	added ('OK')	image/png	etag:%22d3d-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/brand-14.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/brand-14.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:28	2117/2117	---M--	200	added ('OK')	image/png	etag:%22845-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/brand-15.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/brand-15.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:29	2721/2721	---M--	200	added ('OK')	image/png	etag:%22aa1-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/brand-16.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/brand-16.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:29	2117/2117	---M--	200	added ('OK')	image/png	etag:%22845-62f944c895d80%22	https://themesflat.co/html/tecko/images/logo/brand-17.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/logo/brand-17.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:30	101030/101030	---M--	200	added ('OK')	image/jpeg	etag:%2218aa6-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/showcase-item-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/showcase-item-1.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:31	15924/15924	---M--	200	added ('OK')	image/jpeg	etag:%223e34-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/showcase-item-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/showcase-item-3.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:31	76960/76960	---M--	200	added ('OK')	image/jpeg	etag:%2212ca0-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/showcase-item-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/showcase-item-2.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:32	30846/30846	---M--	200	added ('OK')	image/jpeg	etag:%22787e-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/showcase-item-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/showcase-item-4.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:32	65449/65449	---M--	200	added ('OK')	image/jpeg	etag:%22ffa9-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/showcase-item-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/showcase-item-5.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:33	17460/17460	---M--	200	added ('OK')	image/jpeg	etag:%224434-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-5.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:34	16311/16311	---M--	200	added ('OK')	image/jpeg	etag:%223fb7-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-6.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-6.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:35	16480/16480	---M--	200	added ('OK')	image/jpeg	etag:%224060-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-7.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-7.jpg	(from https://themesflat.co/html/tecko/marketing-startup.html)
